image_name,label,nose_x,nose_y,left_eye_x,left_eye_y,right_eye_x,right_eye_y,left_ear_x,left_ear_y,right_ear_x,right_ear_y,left_shoulder_x,left_shoulder_y,right_shoulder_x,right_shoulder_y,left_elbow_x,left_elbow_y,right_elbow_x,right_elbow_y,left_wrist_x,left_wrist_y,right_wrist_x,right_wrist_y,left_hip_x,left_hip_y,right_hip_x,right_hip_y,left_knee_x,left_knee_y,right_knee_x,right_knee_y,left_ankle_x,left_ankle_y,right_ankle_x,right_ankle_y
Plank\00000229.jpg,Plank,0.8579066,0.6032342,0.0,0.0,0.85176736,0.5856493,0.0,0.0,0.8021578,0.5732664,0.743207,0.62888086,0.7546437,0.6272099,0.7101984,0.7518026,0.7314917,0.7524136,0.0,0.0,0.7506567,0.86816657,0.5494536,0.71386135,0.5553493,0.69646674,0.4426801,0.7627964,0.43990937,0.7583172,0.22564428,0.81186295,0.21337192,0.8263216
Plank\00000231.jpg,Plank,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.79917955,0.33701935,0.749317,0.36168513,0.75663996,0.36988387,0.7233635,0.48485783,0.7276102,0.50909626,0.760961,0.6088577,0.7486706,0.632042,0.57984465,0.43421197,0.5835167,0.4127543,0.45512897,0.5216265,0.46347886,0.52609336,0.34152493,0.6307384,0.34600478,0.62640613
Plank\00000233.jpg,Plank,0.92035514,0.5201546,0.0,0.0,0.92648256,0.5003238,0.0,0.0,0.9045245,0.45486143,0.83066475,0.44216922,0.82949364,0.4374573,0.7217116,0.47867084,0.69386274,0.48935422,0.7623714,0.60179573,0.70735806,0.63345826,0.5337884,0.48785335,0.5309702,0.43924382,0.27832562,0.5000744,0.25951332,0.48025528,0.08892517,0.4726376,0.082700394,0.46904737
Plank\00000235.jpg,Plank,0.05512142,0.27855828,0.05516677,0.24203096,0.0,0.0,0.09640582,0.18717422,0.0,0.0,0.17681909,0.24676888,0.17188235,0.2913579,0.19200797,0.5897256,0.21652436,0.5671451,0.15998831,0.8389533,0.0,0.0,0.47931728,0.3665317,0.4611505,0.43584925,0.6932681,0.6111705,0.670331,0.6256079,0.9398056,0.7569821,0.926149,0.7300932
Plank\00000236.jpg,Plank,0.8835751,0.34062985,0.8971671,0.32399368,0.88110846,0.2987897,0.0,0.0,0.8359272,0.25209588,0.76007116,0.34708154,0.7633602,0.33641532,0.7183258,0.5818285,0.76481354,0.591424,0.0,0.0,0.8183072,0.79367787,0.46789274,0.47121793,0.4615273,0.44080085,0.33817843,0.60221034,0.31847292,0.6241543,0.0,0.0,0.0,0.0
Plank\00000242.jpg,Plank,0.16864023,0.43791422,0.16963282,0.40309906,0.0,0.0,0.19960101,0.33879972,0.0,0.0,0.27282342,0.38229942,0.24781296,0.40070498,0.34047443,0.6554164,0.28103232,0.6066003,0.33003682,0.87529844,0.28892273,0.81617594,0.4806986,0.42800203,0.46006638,0.46774483,0.6169847,0.57360923,0.6054161,0.56431705,0.7901114,0.6081604,0.7728437,0.57607716
Plank\00000246.jpg,Plank,0.24217561,0.33363655,0.24046429,0.2991169,0.0,0.0,0.24932289,0.22788502,0.0,0.0,0.28463992,0.2987597,0.3115873,0.19825512,0.31179208,0.59053725,0.3517472,0.1584483,0.3017612,0.84454745,0.37394553,0.26141477,0.49095306,0.42474794,0.50137854,0.43572235,0.6189047,0.6206536,0.6234288,0.6057423,0.8118779,0.752695,0.81558836,0.7177963
Plank\00000254.jpg,Plank,0.8795004,0.56397843,0.0,0.0,0.8855214,0.54082054,0.0,0.0,0.8616642,0.49662814,0.76324636,0.49695122,0.7775837,0.5269882,0.701178,0.67498946,0.7619082,0.72309583,0.81652963,0.6722824,0.8494706,0.69579834,0.45737952,0.5579909,0.45728874,0.54122216,0.26323834,0.6355197,0.22184078,0.6725925,0.07091799,0.5870106,0.050332308,0.6449602
Plank\00000254.jpg,Plank,0.8922435,0.5639637,0.0,0.0,0.0,0.0,0.0,0.0,0.8512701,0.5141037,0.7890585,0.54288733,0.7907189,0.53024006,0.727625,0.6987461,0.74861133,0.6942775,0.84964657,0.67631286,0.8344412,0.70361525,0.49503762,0.5927085,0.49110332,0.5580183,0.2593512,0.645887,0.2741638,0.6631892,0.031944085,0.615613,0.034303524,0.6489744
Plank\00000255.jpg,Plank,0.7182767,0.56472147,0.0,0.0,0.72104406,0.5491489,0.0,0.0,0.70843935,0.5090533,0.66738313,0.49951312,0.67475855,0.51329046,0.6416868,0.6553885,0.65461814,0.66916966,0.65875375,0.79714096,0.6569725,0.8083903,0.5264863,0.5531205,0.53148794,0.5371991,0.42146188,0.6434566,0.4144187,0.6702719,0.3080239,0.67983526,0.2924711,0.7257709
Plank\00000256.jpg,Plank,0.804988,0.5135315,0.0,0.0,0.80602247,0.49103814,0.0,0.0,0.7699989,0.45104012,0.70566857,0.4767866,0.70345676,0.48247817,0.6519488,0.6546365,0.6588165,0.66385806,0.66943437,0.81926954,0.6706885,0.81961536,0.49409685,0.5713498,0.4901235,0.5474753,0.35048398,0.6780184,0.33652788,0.69356364,0.16154853,0.68972826,0.15363272,0.7173451
Plank\00000261.jpg,Plank,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8341034,0.30352888,0.0,0.0,0.79347324,0.43761927,0.0,0.0,0.810335,0.5611632,0.7036846,0.25971788,0.70853466,0.25255692,0.55446047,0.31231394,0.5596847,0.3151657,0.37260595,0.4924849,0.37262663,0.49006215
Plank\00000262.jpg,Plank,0.8740725,0.4230748,0.0,0.0,0.8666986,0.4007769,0.0,0.0,0.81248784,0.37484494,0.7490492,0.4235402,0.75066,0.42659062,0.6966934,0.5611302,0.70236397,0.57436067,0.0,0.0,0.70854324,0.7117867,0.52305794,0.53721845,0.5247857,0.52080315,0.38940325,0.5724005,0.38653094,0.5901529,0.18053126,0.58292425,0.16520867,0.62191373
Plank\00000265.jpg,Plank,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.71320057,0.40300512,0.65871036,0.35829502,0.6740285,0.47336566,0.5996294,0.51438755,0.70284504,0.6970269,0.50389576,0.7971333,0.76116586,0.884436,0.4656632,0.4472256,0.4517241,0.474778,0.43443507,0.6437175,0.3429616,0.7387472,0.3621862,0.7797203,0.1686862,0.85920393
Plank\00000266.jpg,Plank,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23505385,0.43174812,0.0,0.0,0.22430448,0.5408193,0.0,0.0,0.0,0.0,0.0,0.0,0.4236837,0.4492558,0.38651344,0.4792407,0.6075556,0.53487825,0.5983035,0.533715,0.8897115,0.6534995,0.8839506,0.65339947
Plank\00000268.jpg,Plank,0.82267636,0.51823664,0.0,0.0,0.82458556,0.48743346,0.0,0.0,0.78862154,0.4393368,0.7215009,0.49310797,0.72195905,0.49686393,0.6660434,0.6815367,0.6754346,0.6623539,0.6815407,0.8988493,0.6894388,0.87225926,0.51790535,0.58204514,0.5161203,0.56489605,0.36740136,0.62346596,0.355511,0.7129227,0.18530159,0.6065499,0.17934902,0.7805914
Plank\00000274.jpg,Plank,0.9222498,0.32377255,0.0,0.0,0.9150027,0.2802434,0.0,0.0,0.8628894,0.2560021,0.8043915,0.36935788,0.79953206,0.35233676,0.0,0.0,0.76185435,0.630584,0.0,0.0,0.8027816,0.86850804,0.5375231,0.58211195,0.52828276,0.5333381,0.31996706,0.7236644,0.30260497,0.7176217,0.0,0.0,0.117897555,0.83933324
Plank\00000275.jpg,Plank,0.82161355,0.7818445,0.0,0.0,0.82202375,0.764192,0.0,0.0,0.7871266,0.7356564,0.7178443,0.7418042,0.72787005,0.7460906,0.6727685,0.8470982,0.6924898,0.86048514,0.7738988,0.85977554,0.7867058,0.8648828,0.50856125,0.756012,0.51380455,0.7431011,0.3562642,0.8029414,0.36855802,0.81564695,0.17251532,0.80109316,0.16430198,0.82247925
Plank\00000276.jpg,Plank,0.8729194,0.5229074,0.0,0.0,0.8672989,0.5024309,0.0,0.0,0.8230489,0.49041966,0.7616752,0.5215204,0.7642904,0.53999597,0.7223085,0.68669665,0.7393626,0.70630175,0.82913303,0.7115516,0.8384331,0.7139411,0.5262373,0.563133,0.5263285,0.5491877,0.35413197,0.59698445,0.36049443,0.6409097,0.16683225,0.59787107,0.15238328,0.63204306
Plank\00000277.jpg,Plank,0.7439765,0.5337106,0.0,0.0,0.74528486,0.50960624,0.0,0.0,0.71214503,0.47042513,0.6642965,0.5113482,0.6516533,0.5077935,0.63939726,0.6835792,0.61900944,0.6847792,0.63127315,0.83125633,0.61495054,0.84292716,0.47392654,0.58693814,0.46621704,0.56103444,0.34510723,0.68082744,0.33148414,0.6886683,0.1735383,0.7202635,0.16160485,0.7616239
Plank\00000279.jpg,Plank,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7214282,0.66978586,0.7198483,0.6737909,0.6797314,0.80386144,0.71997887,0.7826711,0.0,0.0,0.7280037,0.88949454,0.46208128,0.7474193,0.4524944,0.7270296,0.25723386,0.8000033,0.22829951,0.8214034,0.107316345,0.84836584,0.10963292,0.8719906
Plank\00000282.jpg,Plank,0.8501682,0.4303897,0.0,0.0,0.84856397,0.3963661,0.0,0.0,0.80259115,0.3448937,0.7407297,0.42101127,0.738917,0.41564202,0.70714986,0.65146226,0.7258357,0.65217495,0.748861,0.8262433,0.74168855,0.81289446,0.51734716,0.53901863,0.5136845,0.50982857,0.35236394,0.63768727,0.33499295,0.652065,0.16595593,0.64151615,0.1504232,0.6953445
Plank\00000284.jpg,Plank,0.16886134,0.6683404,0.16373897,0.64984494,0.0,0.0,0.1795168,0.593346,0.0,0.0,0.2376389,0.58773834,0.2524485,0.538414,0.26160544,0.76503986,0.2542535,0.5614176,0.22928393,0.9246368,0.19825369,0.619789,0.4914055,0.51912063,0.4943241,0.52501786,0.61219627,0.70986277,0.58977497,0.70884395,0.7846479,0.8362215,0.73697484,0.8171658
Plank\00000287.jpg,Plank,0.8064128,0.5049817,0.0,0.0,0.80844,0.48626378,0.0,0.0,0.7865965,0.44689047,0.7364784,0.45701268,0.74286675,0.46167293,0.70423615,0.6019301,0.71613467,0.6113125,0.7214972,0.7242069,0.7137557,0.7352494,0.55825114,0.5371763,0.56163156,0.5154545,0.42561787,0.6187346,0.42340994,0.6284706,0.28643745,0.652859,0.2830812,0.6814631
Plank\00000288.jpg,Plank,0.7212067,0.67252636,0.0,0.0,0.7219675,0.6525756,0.0,0.0,0.7025959,0.607499,0.66384417,0.6170592,0.6675476,0.62186027,0.6373479,0.7789705,0.6439264,0.78397226,0.6522187,0.92692673,0.64057064,0.9374137,0.5129861,0.68321294,0.5162181,0.6627042,0.42019314,0.74724495,0.41461325,0.7571306,0.27121267,0.8102441,0.2674381,0.8530326
Plank\00000289.jpg,Plank,0.82172126,0.5421321,0.0,0.0,0.8222343,0.5156652,0.0,0.0,0.78496397,0.47327542,0.72039616,0.5271285,0.7078924,0.52288246,0.6954252,0.7249096,0.68001586,0.72296554,0.7098491,0.8983095,0.6971284,0.89326966,0.47078443,0.64855653,0.46086097,0.61516154,0.3097993,0.7354542,0.27877373,0.7526696,0.14714503,0.7231715,0.12584653,0.75031185
Plank\00000291.jpg,Plank,0.9153986,0.45266336,0.0,0.0,0.9171336,0.40963846,0.0,0.0,0.87908876,0.36397633,0.78259647,0.39379594,0.8007749,0.43085882,0.7077859,0.687682,0.75166094,0.7365104,0.8457756,0.6999205,0.8633231,0.721218,0.50243944,0.46999124,0.50973505,0.44333336,0.2944149,0.510028,0.29582092,0.5971719,0.111563824,0.45574006,0.09764967,0.53723735
Plank\00000292.jpg,Plank,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7839394,0.3807909,0.8102514,0.40772173,0.7520257,0.49273494,0.8120202,0.5107846,0.7891168,0.5867777,0.8388917,0.6142044,0.5668684,0.51787263,0.57844347,0.51404697,0.3586469,0.5450907,0.39169452,0.60368574,0.18569876,0.5857518,0.18592303,0.66540587
Plank\00000293.jpg,Plank,0.8503794,0.47666082,0.0,0.0,0.8632128,0.45591632,0.0,0.0,0.84976715,0.40603742,0.7777134,0.4093956,0.77916914,0.40573692,0.7292394,0.54987043,0.74274176,0.5610808,0.7509707,0.6802464,0.7417295,0.666004,0.5238517,0.46763948,0.5201018,0.44304913,0.33313373,0.5556801,0.31025967,0.5526735,0.13229842,0.57807356,0.11705675,0.63869476
Plank\00000294.jpg,Plank,0.18778884,0.3676361,0.20427871,0.31543556,0.16687979,0.34407216,0.27825075,0.27545574,0.0,0.0,0.37724784,0.3697468,0.25831094,0.4119,0.3942003,0.6087671,0.22961979,0.5968092,0.3993439,0.8187702,0.2300568,0.8107456,0.5880948,0.4849796,0.503476,0.5257404,0.6710465,0.6188682,0.5801439,0.6478284,0.8441192,0.75024277,0.72509974,0.7318129
Plank\00000295.jpg,Plank,0.09752128,0.32495874,0.10320906,0.29413477,0.0,0.0,0.13924281,0.24679387,0.0,0.0,0.18231663,0.30989105,0.20661399,0.31229636,0.20023504,0.6088523,0.25427657,0.5508518,0.18054931,0.85717386,0.23017582,0.8230755,0.42155877,0.38148814,0.42908636,0.41990343,0.5595504,0.6166446,0.5642463,0.5999822,0.8042816,0.6913083,0.80214566,0.69482875
Plank\00000297.jpg,Plank,0.82303905,0.23090999,0.83036554,0.22651789,0.82094705,0.20002526,0.0,0.0,0.7834957,0.19803712,0.74059725,0.3199861,0.74273866,0.3035339,0.6928292,0.5364559,0.7223564,0.5152394,0.68662167,0.6828118,0.7332107,0.706382,0.54159415,0.4896416,0.5373036,0.44465998,0.3342062,0.5496914,0.3387821,0.5384844,0.14895017,0.69472957,0.1386247,0.7323731
Plank\00000298.jpg,Plank,0.28425044,0.32805118,0.2879854,0.32089218,0.0,0.0,0.29819614,0.3494053,0.0,0.0,0.31944188,0.44124442,0.31455556,0.44283035,0.3230164,0.5885218,0.3408051,0.54797596,0.31346783,0.7101573,0.329433,0.7044031,0.4858458,0.57390934,0.476508,0.5999797,0.61298084,0.6325336,0.60935295,0.6481962,0.72805214,0.6536158,0.72154677,0.68031913
Plank\00000300.jpg,Plank,0.16886134,0.6683404,0.16373897,0.64984494,0.0,0.0,0.1795168,0.593346,0.0,0.0,0.2376389,0.58773834,0.2524485,0.538414,0.26160544,0.76503986,0.2542535,0.5614176,0.22928393,0.9246368,0.19825369,0.619789,0.4914055,0.51912063,0.4943241,0.52501786,0.61219627,0.70986277,0.58977497,0.70884395,0.7846479,0.8362215,0.73697484,0.8171658
Plank\00000302.jpg,Plank,0.0,0.0,0.0,0.0,0.8545648,0.39912432,0.0,0.0,0.8125294,0.39156052,0.7449523,0.3975006,0.77014923,0.43277532,0.0,0.0,0.7481986,0.64831316,0.0,0.0,0.7676406,0.8207275,0.52896726,0.4859593,0.5407223,0.4716084,0.40811023,0.6064903,0.42114934,0.6353209,0.2409889,0.775903,0.22626033,0.8046842
Plank\00000303.jpg,Plank,0.24217561,0.33363655,0.24046429,0.2991169,0.0,0.0,0.24932289,0.22788502,0.0,0.0,0.28463992,0.2987597,0.3115873,0.19825512,0.31179208,0.59053725,0.3517472,0.1584483,0.3017612,0.84454745,0.37394553,0.26141477,0.49095306,0.42474794,0.50137854,0.43572235,0.6189047,0.6206536,0.6234288,0.6057423,0.8118779,0.752695,0.81558836,0.7177963
Plank\00000304.jpg,Plank,0.9003113,0.32416627,0.0,0.0,0.8954918,0.2888896,0.0,0.0,0.84556186,0.27282405,0.79103696,0.4074982,0.7953129,0.36364016,0.7204875,0.6268896,0.76614076,0.57686055,0.0,0.0,0.8109685,0.7928056,0.5621105,0.56142116,0.55970556,0.50816804,0.3860991,0.6275495,0.3764372,0.57027364,0.13389194,0.74694866,0.13220401,0.7298524
Plank\00000306.jpg,Plank,0.37033722,0.44057265,0.367776,0.42807087,0.3616802,0.44734663,0.37112114,0.4337428,0.35851246,0.48778474,0.396763,0.43045348,0.38089404,0.5667376,0.40724492,0.2969394,0.3777369,0.68040925,0.4047656,0.19911566,0.36414018,0.7709449,0.51594704,0.5288367,0.50314665,0.6024646,0.60228324,0.6451421,0.58276576,0.69707483,0.6702496,0.7139213,0.66288525,0.7688012
Plank\00000307.jpg,Plank,0.2561679,0.57409513,0.2614382,0.5664684,0.0,0.0,0.272921,0.5797269,0.0,0.0,0.29309022,0.65727043,0.274934,0.628026,0.30624518,0.78407186,0.24299183,0.6171464,0.31008047,0.86950403,0.20579474,0.6045075,0.4574546,0.7530362,0.4428863,0.7617253,0.5721895,0.862167,0.5694883,0.87830263,0.7419778,0.8528092,0.724263,0.8690666
Plank\00000312.jpg,Plank,0.8071461,0.23514818,0.8202697,0.23332378,0.0,0.0,0.8267433,0.28409433,0.0,0.0,0.78437775,0.4035003,0.7880557,0.3840261,0.74345434,0.6287307,0.77112246,0.5844611,0.76875925,0.8349109,0.0,0.0,0.5686525,0.538805,0.56903106,0.4928326,0.39481068,0.5941452,0.40758482,0.5811615,0.20471033,0.77122885,0.19808054,0.77714735
Plank\00000313.jpg,Plank,0.8283477,0.50798434,0.0,0.0,0.832242,0.47482017,0.0,0.0,0.80117416,0.40561944,0.7374247,0.43396023,0.73185545,0.42276815,0.6698448,0.6387657,0.6743385,0.6338134,0.68812394,0.8646028,0.6712092,0.81672686,0.50788474,0.5455842,0.4994913,0.50312,0.3250926,0.67291796,0.30376497,0.6558916,0.16626695,0.7574027,0.16186318,0.7840245
Plank\00000318.jpg,Plank,0.065830424,0.27505913,0.07097349,0.24531771,0.0,0.0,0.11194806,0.20171466,0.0,0.0,0.17635313,0.26191685,0.17781767,0.2556617,0.20508058,0.56684613,0.24436533,0.49172643,0.18590204,0.8111598,0.0,0.0,0.46766573,0.38550478,0.45584813,0.42701662,0.6773867,0.58998245,0.664497,0.5633971,0.9182211,0.6614404,0.91694593,0.61055696
Plank\00000320.jpg,Plank,0.8428793,0.2583991,0.0,0.0,0.8320419,0.23077896,0.0,0.0,0.7741661,0.22594948,0.71304137,0.30357835,0.71406156,0.31496343,0.6870003,0.53081244,0.70639336,0.5538623,0.73955244,0.7087202,0.7487656,0.72574127,0.47440743,0.4268337,0.47311753,0.4079683,0.3525684,0.48490155,0.34807238,0.5189231,0.16029096,0.54963917,0.14871308,0.58007884
Plank\00000322.jpg,Plank,0.81460017,0.27988517,0.84606135,0.29449564,0.81574166,0.2260568,0.85178626,0.36677963,0.7820058,0.2105096,0.7945602,0.50302935,0.70389926,0.26640585,0.7929173,0.7308524,0.56544316,0.2539532,0.79889137,0.78592426,0.46270123,0.33720177,0.5236188,0.66418487,0.47291765,0.50093293,0.31391624,0.7012451,0.28814155,0.54675025,0.11205268,0.7005391,0.105213165,0.692911
Plank\00000324.jpg,Plank,0.15347418,0.5334211,0.0,0.0,0.0,0.0,0.16682121,0.3956255,0.0,0.0,0.23131183,0.46145168,0.2677854,0.45892027,0.2422202,0.79703087,0.32869142,0.7139506,0.171172,0.7943856,0.20793128,0.7632667,0.49822766,0.57671463,0.5095398,0.62122667,0.71151525,0.7580058,0.6876024,0.7284254,0.87384415,0.6459925,0.8716844,0.61223656
Plank\00000327.jpg,Plank,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9255497,0.42271852,0.0,0.0,0.8552717,0.6507172,0.0,0.0,1.0,0.64688784,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Plank\00000328.jpg,Plank,0.7729046,0.32030523,0.78395474,0.32395872,0.7754084,0.30707234,0.77960557,0.37745398,0.7580751,0.34629026,0.7179138,0.45626426,0.7134635,0.4541895,0.67899334,0.6205243,0.6983136,0.6301914,0.7034114,0.77953833,0.7276398,0.8198549,0.5216866,0.5645945,0.5146822,0.5401407,0.36605558,0.66185707,0.37587962,0.6742458,0.24620321,0.7414727,0.2509495,0.77591264
Plank\00000335.jpg,Plank,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9054779,0.5405849,0.8472427,0.550861,0.86090314,0.5489775,0.0,0.0,0.7827675,0.69013786,0.0,0.0,0.6378157,0.8075472,0.5789803,0.57280815,0.5821924,0.54446256,0.44178963,0.6612978,0.45154944,0.65276897,0.17152266,0.8030644,0.16985431,0.8375458
Plank\00000337.jpg,Plank,0.6587531,0.61891955,0.0,0.0,0.6601821,0.5983572,0.0,0.0,0.6420821,0.5586098,0.60359955,0.5728113,0.6079993,0.58547115,0.57628375,0.716185,0.58380425,0.72936654,0.57995677,0.8337087,0.58368796,0.8494249,0.4509245,0.64813447,0.4531753,0.6278218,0.34597018,0.73208404,0.33925223,0.7293675,0.21266146,0.79213387,0.21353105,0.81608284
Plank\00000338.jpg,Plank,0.20200062,0.4557327,0.20021315,0.42486143,0.0,0.0,0.22544639,0.37338075,0.0,0.0,0.2830249,0.3992865,0.2945322,0.4081511,0.31770647,0.5828388,0.3273038,0.55477184,0.30700716,0.7727868,0.0,0.0,0.52713954,0.45141435,0.5284549,0.48404938,0.68448365,0.5810798,0.6791397,0.5731458,0.9214174,0.65185595,0.92349756,0.6146731
Plank\00000341.jpg,Plank,0.113161206,0.41545212,0.115054846,0.39381012,0.0,0.0,0.15404649,0.35657752,0.0,0.0,0.22383463,0.42068216,0.25516516,0.39986202,0.2178876,0.6235219,0.30886167,0.5467738,0.15541244,0.60101473,0.19948637,0.58454406,0.49585742,0.44007832,0.5057737,0.45259625,0.65821826,0.59867465,0.6323957,0.5734122,0.8631091,0.55218464,0.8483757,0.5255303
Plank\00000342.jpg,Plank,0.25535098,0.32723132,0.25774857,0.31023595,0.0,0.0,0.28477174,0.2880864,0.0,0.0,0.33298555,0.3433218,0.3853237,0.33132738,0.385539,0.48172846,0.44300655,0.44449598,0.37932113,0.5827215,0.38466552,0.5714738,0.57473385,0.42451876,0.6051653,0.43706226,0.7093004,0.5803893,0.7250834,0.5662004,0.917539,0.62788,0.91740894,0.6316988
Plank\00000345.jpg,Plank,0.0,0.0,0.10376327,0.6900285,0.0,0.0,0.13702145,0.66475815,0.0,0.0,0.2012206,0.6980175,0.21685521,0.6865772,0.20650549,0.84049153,0.2659514,0.8050234,0.11190345,0.84123635,0.0,0.0,0.45417365,0.6722014,0.4555704,0.6836592,0.6034693,0.73247725,0.5753107,0.7160673,0.8118065,0.7164081,0.7926941,0.70592666
Plank\00000349.jpg,Plank,0.065830424,0.27505913,0.07097349,0.24531771,0.0,0.0,0.11194806,0.20171466,0.0,0.0,0.17635313,0.26191685,0.17781767,0.2556617,0.20508058,0.56684613,0.24436533,0.49172643,0.18590204,0.8111598,0.0,0.0,0.46766573,0.38550478,0.45584813,0.42701662,0.6773867,0.58998245,0.664497,0.5633971,0.9182211,0.6614404,0.91694593,0.61055696
Plank\00000355.jpg,Plank,0.90933913,0.4468919,0.0,0.0,0.9089373,0.409164,0.0,0.0,0.86442626,0.3450517,0.78762937,0.3930347,0.7715343,0.38315773,0.71786755,0.6553988,0.71231383,0.66830146,0.75412005,0.8983773,0.73392546,0.8656978,0.49713627,0.5160338,0.48118573,0.46852875,0.30718532,0.6764254,0.27348924,0.6671233,0.13362113,0.7500217,0.115887165,0.7634735
Plank\00000357.jpg,Plank,0.19158821,0.4049987,0.18758428,0.3755889,0.0,0.0,0.19424836,0.3094325,0.0,0.0,0.243022,0.3141517,0.24788395,0.34030253,0.29032898,0.49956983,0.2905546,0.4892522,0.2967597,0.6825997,0.29596573,0.6818334,0.4454654,0.39193693,0.44153452,0.43515277,0.59426504,0.53418255,0.57999,0.5303556,0.75442517,0.5658755,0.75168836,0.5316238
Plank\00000360.jpg,Plank,0.9069044,0.59050506,0.0,0.0,0.9082777,0.56877285,0.0,0.0,0.8783337,0.52974975,0.81966364,0.54704726,0.8213561,0.55341023,0.781376,0.7177262,0.79042435,0.7268405,0.8094101,0.85781115,0.79763496,0.867663,0.6068223,0.63228977,0.60479915,0.60893565,0.45817518,0.7151362,0.4440423,0.7329073,0.29733354,0.7604076,0.29075134,0.78967774
Plank\00000363.jpg,Plank,0.1544809,0.28463107,0.16067505,0.23253211,0.13894276,0.26347467,0.20920727,0.15828864,0.0,0.0,0.28795975,0.2479344,0.28035778,0.2983326,0.36462885,0.54686797,0.35784015,0.5159085,0.38434616,0.8565026,0.3892518,0.8271521,0.5651728,0.40709567,0.5530346,0.46528766,0.7129022,0.6059373,0.7140907,0.6230959,0.9412724,0.5452532,0.9169878,0.51577866
Plank\00000366.jpg,Plank,0.19158821,0.4049987,0.18758428,0.3755889,0.0,0.0,0.19424836,0.3094325,0.0,0.0,0.243022,0.3141517,0.24788395,0.34030253,0.29032898,0.49956983,0.2905546,0.4892522,0.2967597,0.6825997,0.29596573,0.6818334,0.4454654,0.39193693,0.44153452,0.43515277,0.59426504,0.53418255,0.57999,0.5303556,0.75442517,0.5658755,0.75168836,0.5316238
Plank\00000375.jpg,Plank,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8320147,0.32002324,0.76914185,0.30488342,0.8065754,0.37399882,0.0,0.0,0.76364976,0.54687214,0.0,0.0,0.8060171,0.70674056,0.5899468,0.4370387,0.6073543,0.43569863,0.4532686,0.46942827,0.47874707,0.47200516,0.27294782,0.6330048,0.27213877,0.66090536
Plank\00000377.jpg,Plank,0.0,0.0,0.0,0.0,0.0,0.0,0.22051711,0.49067563,0.0,0.0,0.27351195,0.5239123,0.28844708,0.54006225,0.28366762,0.66724473,0.311554,0.6570681,0.26254818,0.7984212,0.27135408,0.7987349,0.500187,0.57271564,0.503025,0.6051954,0.64751023,0.6865075,0.6447011,0.6948186,0.81180775,0.7871903,0.8125042,0.792971
Plank\00000380.jpg,Plank,0.825494,0.53379726,0.0,0.0,0.8166311,0.5048797,0.0,0.0,0.76317084,0.48199394,0.70729375,0.53852266,0.7100395,0.5433843,0.0,0.0,0.68054867,0.73535657,0.0,0.0,0.6944377,0.84533983,0.48559427,0.63586766,0.48628965,0.61517483,0.3419584,0.7158597,0.3450531,0.7295445,0.0,0.0,0.13866246,0.7907407
Plank\00000381.jpg,Plank,0.8552717,0.4927642,0.0,0.0,0.852285,0.45641682,0.0,0.0,0.8100287,0.4135764,0.7602134,0.5266001,0.74818915,0.47642946,0.6956336,0.7344523,0.71102667,0.69375545,0.713309,0.93654877,0.6940174,0.9307791,0.54115295,0.65678746,0.5270817,0.58842415,0.42674914,0.8908218,0.38206595,0.76837564,0.21346617,0.9050644,0.19380815,0.7926523
Plank\00000384.jpg,Plank,0.88713866,0.3126511,0.0,0.0,0.8887304,0.28416094,0.0,0.0,0.8468091,0.22064783,0.7695403,0.2556242,0.76787406,0.27386972,0.71633863,0.4831984,0.7266071,0.5178075,0.7495001,0.65319705,0.729761,0.66355973,0.51212513,0.42183542,0.508762,0.39943373,0.32378426,0.52213645,0.2914297,0.55175954,0.09313373,0.52171034,0.073188685,0.5800305
Plank\00000387.jpg,Plank,0.97341996,0.3027427,0.0,0.0,0.9630847,0.25339782,0.0,0.0,0.90455276,0.216344,0.8356813,0.29336822,0.8422284,0.2987123,0.0,0.0,0.7762556,0.6509698,0.0,0.0,0.82500154,0.91573006,0.53168505,0.49942014,0.5337319,0.45797458,0.3804775,0.6128859,0.38824478,0.62334645,0.0,0.0,0.07753773,0.73377764
Plank\00000388.jpg,Plank,0.6336466,0.70201826,0.6430545,0.6846072,0.62703246,0.6733419,0.0,0.0,0.5886038,0.6310144,0.5933989,0.6329688,0.5109777,0.6439213,0.5967038,0.73297864,0.46348405,0.80145943,0.59936893,0.7953373,0.5606736,0.8220242,0.44796443,0.58385265,0.40018368,0.5793379,0.350355,0.6291936,0.30730706,0.6715358,0.26120725,0.6104083,0.22032318,0.6835605
